t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
1.600000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.299268,-0.000000,0.000000
1.616000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.302333,-0.000000,0.000000
1.616000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.302333,-0.000000,0.000000
1.632000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.305399,-0.000000,0.000000
1.632000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.305399,-0.000000,0.000000
1.648000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.308464,-0.000000,0.000000
1.648000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.308464,-0.000000,0.000000
1.664001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.311530,-0.000000,0.000000
1.664001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.311530,-0.000000,0.000000
1.680001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.314595,-0.000000,0.000000
1.680001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.314595,-0.000000,0.000000
1.696001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.317661,-0.000000,0.000000
1.696001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.317661,-0.000000,0.000000
1.712001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.320726,-0.000000,0.000000
1.712001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.320726,-0.000000,0.000000
1.728001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.323792,-0.000000,0.000000
1.728001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.323792,-0.000000,0.000000
1.744001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.326857,-0.000000,0.000000
1.744001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.326857,-0.000000,0.000000
1.760001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.329923,-0.000000,0.000000
1.760001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.329923,-0.000000,0.000000
1.776001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.332988,-0.000000,0.000000
1.776001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.332988,-0.000000,0.000000
1.792001,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.336054,-0.000000,0.000000
